taxonKey,scientificName,n_occurrences_natura,n_sites,n_ms,year_min,year_max,n_years,temporal_span,temporal_completeness
3691876,Erysimum sylvestre var. pyrenaicum (Nyman) O.Bolòs & Vigo,4,2,1,2016,2016,1,0,1.0
3692027,Alyssum flexicaule Jord.,29,1,1,2006,2025,13,19,0.65
3692127,Erysimum scoparium var. lindleyi (Webb ex Christ) G.Kunkel,14,5,1,1989,1997,2,8,0.2222222222222222
3692264,Cardamine hamiltonii G.Don,4,2,1,2015,2015,1,0,1.0
3692331,Erysimum quadrangulum Desf.,3,3,2,2014,2019,2,5,0.3333333333333333
3692430,Rorippa nasturtium-aquaticum subsp. microphylla (Boenn.) O.Bolòs & Vigo,7,4,1,2014,2016,3,2,1.0
3692650,Thlaspi calaminare (Lej.) Lej. & Courtois,26,3,2,1967,2024,17,57,0.29310344827586204
3692742,Erysimum ochroleucum subsp. duriaei (Boiss.) G.López,2,2,1,2002,2002,1,0,1.0
3693306,Rorippa armoracioides (Tausch) Fuss,5,4,3,1991,2002,2,11,0.16666666666666666
3693336,Rorippa anceps (Wahlenb.) Rchb.,106,44,7,1826,2025,36,199,0.18
3693399,Roripa Adans.,32,5,2,1957,2023,4,66,0.05970149253731343
3693465,"Erysimum javalambrense Mateo, M.B.Crespo & López Udias",7,2,1,1992,1996,4,4,0.8
3693541,Odontarrhena muralis (Waldst. & Kit.) Endl.,62,30,4,2009,2025,8,16,0.47058823529411764
3693823,Erysimum grandiflorum subsp. collisparsum (Jord.) O.Bolòs & Vigo,3,1,1,1997,2010,3,13,0.21428571428571427
3693874,Erysimum gomez-campoi Polatschek,2329,60,1,1923,2024,50,101,0.49019607843137253
3711466,Hypericum aciferum (Greuter) N.Robson,2,2,1,2015,2015,1,0,1.0
3730419,Lindernia palustris Hartmann,67,13,1,1870,2017,23,147,0.1554054054054054
3732560,Chaenorhinum serpyllifolium subsp. lusitanicum R.Fern.,12,2,1,2002,2002,1,0,1.0
3732619,Sibthorpia peregrina L.,299,5,1,2004,2025,15,21,0.6818181818181818
3735647,Scrophularia sublyrata Brot.,1484,16,2,2002,2025,18,23,0.75
3737600,Scrophularia herminii Hoffmanns. & Link,53,17,2,1980,2017,13,37,0.34210526315789475
3737678,Euphrasia minima subsp. sicardii (Sennen) O.Bolòs & Vigo,1,1,1,1976,1976,1,0,1.0
3737687,Euphrasia minima subsp. masclansii O.Bolòs & Vigo,2,2,1,2013,2013,1,0,1.0
3738598,Euphrasia grandiflora Hochst.,747,6,1,1844,2024,10,180,0.055248618784530384
3740165,Antirrhinum lopesianum Rothm.,27,7,2,1988,2010,2,22,0.08695652173913043
3740173,Euphrasia azorica H.C.Watson,71,4,1,2002,2023,9,21,0.4090909090909091
3741143,Antirrhinum charidemi Lange,49,1,1,1957,2024,19,67,0.27941176470588236
3741185,Isoplexis isabelliana (Webb & Berthel.) D.Morris,3,3,1,2017,2022,2,5,0.3333333333333333
3741191,Isoplexis chalcantha Svent. & O'Shan.,6,2,1,2012,2023,3,11,0.25
3742430,Anarrhinum longipedicellatum R.Fern.,28,4,2,1993,2024,7,31,0.21875
3745163,Morella rivas-martinezii A.Santos & J.Herb.,1,1,1,2010,2010,1,0,1.0
3752513,Saxifraga presolanensis Engl.,3,1,1,1968,1968,1,0,1.0
3752577,Saxifraga portosanctana Boiss.,1,1,1,2004,2004,1,0,1.0
3753813,Saxifraga osloensis Knaben,1668,46,1,1927,2025,53,98,0.5353535353535354
3754087,Saxifraga cintrana Kuzinsky ex Willk.,15,3,1,2011,2025,7,14,0.4666666666666667
3754220,Saxifraga vayredana Luizet,26,2,1,1913,2025,14,112,0.12389380530973451
3754238,Saxifraga florulenta Moretti,103,6,2,2005,2025,13,20,0.6190476190476191
3754286,Saxifraga valdensis DC.,136,9,2,1988,2022,9,34,0.2571428571428571
3754891,Saxifraga tombeanensis Boiss. ex Engl.,1,1,1,1973,1973,1,0,1.0
3793313,Maytenus umbellata (R.Br.) Mabb.,57,10,1,2004,2025,7,21,0.3181818181818182
3802666,Atropa baetica Willk.,74,14,1,1845,2022,23,177,0.12921348314606743
3807086,Dianthus vigoi M.Laínz,6,3,1,2020,2023,3,3,0.75
3807137,Dianthus ventricosus Heldr. ex Halácsy,2,2,1,1852,1852,1,0,1.0
3807197,Dianthus valentinus Willk.,5,4,1,1994,2006,2,12,0.15384615384615385
3807296,Dianthus turolensis Pau,341,24,1,1971,2024,34,53,0.6296296296296297
3807396,Dianthus toletanus Boiss. & Reut.,16,3,1,1986,2022,7,36,0.1891891891891892
3807467,Dianthus tenuifolius Schur,2,1,1,1992,2012,2,20,0.09523809523809523
3807646,Dianthus sylvestris subsp. longicaulis (Ten.) Greuter & Burdet,11,9,2,2017,2024,3,7,0.375
3807665,Dianthus sylvestris var. godronianus (Jord.) Kerguélen,19,12,1,1849,1989,12,140,0.0851063829787234
3807677,Dianthus sylvestris subsp. garganicus (Ten.) Pignatti,1,1,1,2007,2007,1,0,1.0
3807686,Dianthus sylvestris subsp. boissieri (Willk.) Dobignard,2,1,1,2021,2025,2,4,0.4
3807726,Dianthus sylvaticus Hoppe ex Willd.,12,7,2,2001,2012,5,11,0.4166666666666667
3807884,Dianthus subbaeticus Fern.Casas,3,3,1,1988,2020,2,32,0.06060606060606061
3807961,Dianthus strictus subsp. troodi (Post) B.F.Osorio & Seraphim ex Greuter & Burdet,16,7,1,2019,2025,5,6,0.7142857142857143
3807979,Dianthus strictus subsp. multipunctatus (Ser.) Mouterde ex Greuter & Burdet,3,1,1,2010,2012,2,2,0.6666666666666666
3808039,Dianthus stenopetalus Griseb.,2,2,1,2006,2023,2,17,0.1111111111111111
3808113,Dianthus spiculifolius Schur,45,17,1,1992,2025,12,33,0.35294117647058826
3808119,Dianthus sphacioticus Boiss. & Heldr.,1,1,1,2018,2018,1,0,1.0
3808125,Dianthus speciosus (Rchb.) Rchb.,4,3,1,1931,1958,2,27,0.07142857142857142
3808201,Dianthus simulans Stoj. & Stef. ex Stef. & Jordanov,2,2,1,2024,2024,1,0,1.0
3808249,Petrorhagia illyrica (Ard.) P.W.Ball & Heywood,8,8,3,2000,2011,4,11,0.3333333333333333
3808329,Petrorhagia candica P.W.Ball & Heywood,1,1,1,2023,2023,1,0,1.0
3808337,Petrorhagia armerioides (Ser.) P.W.Ball & Heywood,3,3,1,2009,2025,2,16,0.11764705882352941
3808372,Dianthus serotinus Waldst. & Kit.,146,23,3,1882,2025,17,143,0.11805555555555555
3808421,Petrocoptis pseudoviscosa Fern.Casas,21,6,1,1975,2025,3,50,0.058823529411764705
3808432,"Dianthus seguieri subsp. requienii (Godr.) M.Bernal, M.Laínz & Muñoz Garm.",144,20,2,1906,2025,31,119,0.25833333333333336
3808482,Petrocoptis grandiflora Rothm.,23,4,1,1933,2009,9,76,0.11688311688311688
3808512,Petrocoptis crassifolia subsp. montsicciana (O.Bolòs & Rivas Mart.) O.Bolòs & Vigo,1,1,1,,,0,,
3808580,Dianthus saxicola Jord.,1650,95,1,1932,2023,43,91,0.4673913043478261
3808587,Dianthus × saxatilis F.W.Schmidt,2,2,1,2022,2022,1,0,1.0
3808625,Dianthus sanguineus Vis.,9,5,2,2006,2022,3,16,0.17647058823529413
3808665,Dianthus saetabensis Rouy,100,13,1,1981,2024,13,43,0.29545454545454547
3808781,Dianthus rupicola subsp. lopadusanus Brullo & Miniss.,4,2,1,2022,2022,1,0,1.0
3809071,"Dianthus pyrenaicus subsp. attenuatus (Sm.) M.Bernal, M.Laínz & Muñoz Garm.",176,22,2,1947,2025,17,78,0.21518987341772153
3809167,"Dianthus pungens subsp. ruscinonensis (Boiss.) M.Bernal, M.Laínz & Muñoz Garm.",6,5,1,2011,2025,4,14,0.26666666666666666
3809187,Dianthus pungens subsp. hispanicus (Asso) O.Bolòs & Vigo,203,69,1,1969,2023,18,54,0.32727272727272727
3809195,"Dianthus pungens subsp. gredensis (Pau ex Caball.) Crespí, C.P.Fern., A.Castro, Bernardos & Amich",1,1,1,1987,1987,1,0,1.0
3809205,Dianthus pungens subsp. fontqueri O.Bolòs & Vigo,2,2,1,1996,1996,1,0,1.0
3809220,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.",384,75,1,1914,2024,38,110,0.34234234234234234
3809583,Dianthus pontederae A.Kern.,241,54,7,1870,2025,46,155,0.2948717948717949
3809756,Dianthus petraeus subsp. orbelicus (Velen.) Greuter & Burdet,2,2,1,2017,2017,1,0,1.0
3809829,Dianthus pavonius Tausch,770,50,3,1991,2025,27,34,0.7714285714285715
3809883,Dianthus parnassicus Boiss. & Heldr.,4,2,1,1852,1857,2,5,0.3333333333333333
3809939,Dianthus pancicii Velen.,2,2,1,2022,2024,2,2,0.6666666666666666
3809954,Dianthus pallens M.Bieb.,46,20,1,2011,2012,2,1,1.0
3810093,Moehringia villosa (Wulfen) Fenzl,1,1,1,2003,2003,1,0,1.0
3810117,Moehringia tommasinii Marches.,2,2,1,1997,1997,1,0,1.0
3810161,Dianthus saetabensis subsp. contestanus (M.B.Crespo & Mateo) M.B.Crespo & Mateo,175,20,1,1958,2022,28,64,0.4307692307692308
3810175,Dianthus nudiflorus Griff.,67,23,5,1876,2025,22,149,0.14666666666666667
3810196,Dianthus noeanus Boiss.,4,3,1,2007,2012,2,5,0.3333333333333333
3810278,Dianthus neglectus Loisel.,14,1,1,2008,2009,2,1,1.0
3810296,Dianthus nardiformis Janka,19,5,2,2012,2017,3,5,0.5
3810349,Dianthus myrtinervius subsp. caespitosus Strid & C.Papan.,4,2,1,2007,2024,2,17,0.1111111111111111
3810415,Moehringia jankae Griseb. ex Janka,4,2,1,2017,2017,1,0,1.0
3810442,Dianthus multiceps subsp. multiaffinis (Pau) Rivas Mart.,1,1,1,2022,2022,1,0,1.0
3810469,Dianthus multiaffinis Pau,134,4,1,1984,2024,19,40,0.4634146341463415
3810530,Dianthus moravicus Kovanda,2,2,2,1995,2008,2,13,0.14285714285714285
3810540,Moehringia fontqueri Pau,10,1,1,1985,2002,5,17,0.2777777777777778
3810732,Dianthus × melandrioides Pau,5,2,1,1996,2012,2,16,0.11764705882352941
3810851,Dianthus marianii Sennen,1,1,1,1983,1983,1,0,1.0
3811201,Dianthus leptopetalus Willd.,3,2,1,2010,2023,2,13,0.14285714285714285
3811231,Dianthus × laucheanus Bolle,1,1,1,,,0,,
3811254,Dianthus laricifolius subsp. merinoi (M.Laínz) M.Laínz,9,3,1,1985,2009,4,24,0.16
3811282,"Dianthus langeanus subsp. gredensis (Pau ex Caball.) Rivas Mart., F.Fernández González & D.Sánchez",6,2,1,1987,1999,4,12,0.3076923076923077
3811406,Dianthus kitaibelii Janka ex Beck,2,2,1,1999,1999,1,0,1.0
3811511,Dianthus juniperinus subsp. bauhinorum (Greuter) Turland,1,1,1,2019,2019,1,0,1.0
3811608,Dianthus japigicus Bianco & Brullo,2,2,1,2021,2022,2,1,1.0
3811711,Dianthus integer Vis.,9,7,2,2005,2024,4,19,0.2
3811728,"Dianthus inodorus Steud., 1821",123,70,4,2007,2025,14,18,0.7368421052631579
3811809,Dianthus hyssopifolius subsp. gallicus (Pers.) M.Laínz & Muñoz Garm.,98,34,2,2003,2025,14,22,0.6086956521739131
3811926,Dianthus hoppei Port.,1,1,1,1984,1984,1,0,1.0
3811964,Dianthus hispanicus subsp. edetanus M.B.Crespo & Mateo,11,8,1,1993,2005,5,12,0.38461538461538464
3811972,Dianthus hispanicus subsp. contestanus M.B.Crespo & Mateo,14,8,1,1994,2007,5,13,0.35714285714285715
3812029,Dianthus henteri Heuff. ex Griseb. & Schenk,2,2,1,1987,2016,2,29,0.06666666666666667
3812133,Dianthus gyspergerae Rouy,38,2,1,1907,2021,10,114,0.08695652173913043
3812187,Dianthus gredensis Pau ex Caball.,58,8,1,1984,2017,13,33,0.38235294117647056
3812204,Dianthus graniticus Jord.,435,34,1,1915,2025,39,110,0.35135135135135137
3812240,Dianthus gracilis subsp. drenowskianus (Rech.fil.) Strid,4,4,2,2015,2024,2,9,0.2
3812268,Dianthus glutinosus Boiss. & Heldr.,1,1,1,2010,2010,1,0,1.0
3812408,Dianthus geminiflorus Loisel.,10,7,1,1972,1992,4,20,0.19047619047619047
3812449,Dianthus gallicus Pers.,235,11,2,1980,2025,9,45,0.1956521739130435
3812460,Dianthus gaditanus Boiss.,8,5,1,2001,2013,5,12,0.38461538461538464
3812536,Dianthus fruticosus subsp. rhodius (Rech.fil.) Runemark,1,1,1,2014,2014,1,0,1.0
3812541,Dianthus fruticosus subsp. occidentalis Runemark,6,4,1,2015,2023,5,8,0.5555555555555556
3812931,Dianthus edetanus (M.B.Crespo & Mateo) M.B.Crespo & Mateo,146,15,1,1978,2022,27,44,0.6
3813031,Dianthus × digeneus Borbás,5,3,1,,,0,,
3813164,Spergularia azorica (Kindb.) Lebel,843,29,1,1844,2025,21,181,0.11538461538461539
3813533,Dianthus cintranus subsp. barbatus R.Fern. & Franco,1,1,1,2024,2024,1,0,1.0
3813728,Dianthus charidemi Pau,51,5,1,1991,2024,17,33,0.5
3813817,Dianthus carthusianorum subsp. tenorei (Lacaita) Pignatti,4,3,1,2022,2024,2,2,0.6666666666666666
3813822,Dianthus carthusianorum subsp. sudeticus Kovanda,8,2,1,2025,2025,1,0,1.0
3813910,Dianthus × carolipaui M.B.Crespo & Mateo,12,3,1,1983,2013,3,30,0.0967741935483871
3813966,Dianthus capitatus J.St.-Hil.,2,2,1,2024,2024,1,0,1.0
3813989,Dianthus capillifrons (Borbás) H.Neumayer,1,1,1,1960,1960,1,0,1.0
3814055,Dianthus callizonus Schott & Kotschy,14,2,1,2014,2025,5,11,0.4166666666666667
3814201,"Dianthus broteri subsp. valentinus (Willk.) Rivas Mart., A.Asensi, Molero Mesa & F.Valle",760,61,1,1973,2023,37,50,0.7254901960784313
3814386,Dianthus boissieri Willk.,46,10,1,1988,2022,18,34,0.5142857142857142
3814402,Dianthus blandus (Rchb.) Hayek,9,3,1,1862,1960,6,98,0.06060606060606061
3814532,Dianthus benearnensis Loret,142,29,2,1973,2025,14,52,0.2641509433962264
3814639,Dianthus balbisii subsp. liburnicus (Bartl.) Pignatti,2,2,1,2016,2016,1,0,1.0
3814883,Dianthus arrostii C.Presl,1,1,1,2012,2012,1,0,1.0
3815310,"Dianthus algetanus subsp. turolensis (Pau) M.Bernal, M.Laínz & Muñoz Garm.",16,8,1,1954,2022,6,68,0.08695652173913043
3820087,Jankaea heldreichii (Boiss.) Boiss.,1,1,1,2000,2000,1,0,1.0
3826194,Erodium rupicola Boiss.,12,2,1,1992,2022,4,30,0.12903225806451613
3826450,Erodium paularense Fern.-Gonz. & Izco,9,2,1,1984,1999,2,15,0.125
3828671,Erodium astragaloides Boiss. & Reut.,13,2,1,1977,1998,4,21,0.18181818181818182
3838874,Gentiana ligustica Vilm. & Chopinet,29,17,2,2008,2025,10,17,0.5555555555555556
3840500,Gentiana montserratii Vivant,5,4,1,1978,2005,3,27,0.10714285714285714
3840751,Gentianella praecox subsp. bohemica (Skalický) Holub,15,7,2,1930,2011,7,81,0.08536585365853659
3841511,Gentiana lutea subsp. montserratii (Vivant ex Greuter) Romo,56,10,1,1972,2025,9,53,0.16666666666666666
3841527,Gentiana lutea var. aurantiaca (M.Laínz) M.Laínz,100,27,1,1991,2025,13,34,0.37142857142857144
3844100,Gentianella bohemica Skalický,5,5,3,1969,2018,4,49,0.08
3854033,Sorbus teodori Liljef.,19,4,1,1982,2025,7,43,0.1590909090909091
3855469,Sambucus nigra subsp. palmensis (Link) Bolli,1,1,1,,,0,,
3857544,Sambucus palmensis Link,12,5,1,2010,2021,4,11,0.3333333333333333
3887621,Rosmarinus tomentosus Hub.-Mor. & Maire,55,5,1,1991,2023,13,32,0.3939393939393939
3888771,Sideritis serrata Lag.,1,1,1,1993,1993,1,0,1.0
3889166,"Sideritis pungens subsp. vigoi Peris, Rosello & Stübing",9,3,1,1957,2008,3,51,0.057692307692307696
3890459,Sideritis javalambrensis Pau,18,2,1,1979,2020,8,41,0.19047619047619047
3890500,Sideritis infernalis Bolle,9,1,1,2017,2025,6,8,0.6666666666666666
3890952,"Sideritis gudarica Mateo, López Udias & Fabregat",4,1,1,1996,2019,3,23,0.125
3891077,Sideritis glauca Cav.,205,4,1,1980,2021,21,41,0.5
3892603,Teucrium turredanum Losa & Rivas Goday,81,3,1,1994,2019,10,25,0.38461538461538464
3894972,Origanum dictamnus L.,11,8,1,2018,2022,4,4,0.8
3897704,Teucrium charidemi Sandwith,90,4,1,1960,2024,21,64,0.3230769230769231
3898359,Teucrium betonicum L'Hér.,12,3,1,2004,2024,4,20,0.19047619047619047
3903269,Dracocephalum austriacum L.,151,22,7,1825,2025,46,200,0.22885572139303484
3920617,Delphinium gracile DC.,360,134,2,1976,2025,42,49,0.84
3920641,Aquilegia confusa Rota,44,19,1,2008,2025,9,17,0.5
3920672,Ranunculus obscurans (Markl.) Ericsson,1,1,1,2022,2022,1,0,1.0
3920688,Ranunculus creticus L.,25,8,1,2015,2024,8,9,0.8
3920712,Aconitum × stoerkianum Rchb.,30,26,3,1984,2022,16,38,0.41025641025641024
3920742,Ranunculus abnormis Cutanda & Willk.,42,13,2,1979,2018,12,39,0.3
3920807,"Ranunculus cortusifolius subsp. major (Lowe) Rivas Mart., Capelo, J.C.Costa, Lousã, Fontinha, R.Jardim & M.Seq.",4,3,1,2004,2004,1,0,1.0
3920841,Ranunculus noricus Hörandl & Gutermann,19,2,1,2025,2025,1,0,1.0
3920851,Ranunculus nodiflorus L.,232,34,2,1866,2025,34,159,0.2125
3920936,"Delphinium fissum subsp. sordidum (Cuatrec.) Amich, E.Rico & J.Sánchez",35,5,1,1980,2004,5,24,0.2
3920951,Delphinium fissum subsp. fontqueri Ascaso & Pedrol,1,1,1,,,0,,
3920955,Aquilegia cazorlensis Heywood,1,1,1,2017,2017,1,0,1.0
3921004,Ranunculus confervoides (Fr.) Fr.,584,100,4,1875,2024,54,149,0.36
3921005,Ranunculus nigrescens Freyn,132,36,2,1966,2025,20,59,0.3333333333333333
3921050,Ranunculus neumanii (Julin) Ericsson,2,2,1,2025,2025,1,0,1.0
3921103,Aconitum × schneebergense Gáyer,1,1,1,1946,1946,1,0,1.0
3921162,Delphinium emarginatum subsp. nevadense (Kunze) C.Blanché & Molero,44,10,1,1980,2024,19,44,0.4222222222222222
3921169,Ranunculus wraberi Pignatti,1,1,1,1982,1982,1,0,1.0
3921209,Ranunculus weyleri Marès,20,2,1,1951,2017,9,66,0.13432835820895522
3921224,Aconitum variegatum subsp. pyrenaicum Vivant & Delay,68,12,2,1990,2025,9,35,0.25
3921248,Ranunculus neapolitanus Ten.,39,23,5,1997,2024,12,27,0.42857142857142855
3921309,Aquilegia bertolonii Schott,11,6,2,2014,2025,7,11,0.5833333333333334
